Date,Open,High,Low,Close,Adj Close,Volume
2020-10-29,28.520000457763672,32.20000076293945,28.31999969482422,31.989999771118164,31.989999771118164,214034700
2020-10-30,31.389999389648438,31.59000015258789,30.030000686645508,30.579999923706055,30.579999923706055,136607400
2020-11-02,33.95000076293945,34.939998626708984,31.68000030517578,33.31999969482422,33.31999969482422,265719900
2020-11-03,33.56999969482422,35.869998931884766,32.779998779296875,35.5,35.5,217608100
2020-11-04,37.439998626708984,39.75,35.81999969482422,37.709999084472656,37.709999084472656,339385900
2020-11-05,38.779998779296875,42.4900016784668,38.25,42.349998474121094,42.349998474121094,302472600
2020-11-06,41.09000015258789,43.29999923706055,40.04999923706055,41.630001068115234,41.630001068115234,288784300
2020-11-09,41.650001525878906,45.290000915527344,40.380001068115234,44.02000045776367,44.02000045776367,218733300
2020-11-10,44.5,45.20000076293945,38.11000061035156,41.54999923706055,41.54999923706055,237403600
2020-11-11,39.709999084472656,43.22999954223633,38.63999938964844,43.08000183105469,43.08000183105469,179581200
2020-11-12,44.47999954223633,49.349998474121094,43.95000076293945,48.29999923706055,48.29999923706055,345932900
2020-11-13,51.290000915527344,54.20000076293945,40.54999923706055,44.560001373291016,44.560001373291016,577185100
2020-11-16,41.119998931884766,45.849998474121094,41.099998474121094,45.58000183105469,45.58000183105469,306209100
2020-11-17,47.56999969482422,49.369998931884766,44.959999084472656,46.59000015258789,46.59000015258789,345578500
2020-11-18,45.75,46.720001220703125,42.5,45.060001373291016,45.060001373291016,271678300
2020-11-19,45.36000061035156,48.91999816894531,44.68000030517578,48.45000076293945,48.45000076293945,233779100
2020-11-20,48.27000045776367,50.59000015258789,47.880001068115234,49.25,49.25,209106300
2020-11-23,50.86000061035156,55.70000076293945,50.47999954223633,55.380001068115234,55.380001068115234,270203000
2020-11-24,56.9900016784668,57.20000076293945,51.5,53.5099983215332,53.5099983215332,243669700
2020-11-25,49.97999954223633,53.9900016784668,49.25,53.689998626708984,53.689998626708984,204508500
2020-11-27,54.86000061035156,55.54999923706055,52.599998474121094,54.0,54.0,105795100
2020-11-30,54.209999084472656,54.38999938964844,48.18000030517578,50.529998779296875,50.529998779296875,179765400
2020-12-01,52.02000045776367,52.099998474121094,44.04999923706055,45.36000061035156,45.36000061035156,246472300
2020-12-02,40.15999984741211,48.0,38.43000030517578,47.97999954223633,47.97999954223633,313028300
2020-12-03,47.900001525878906,48.650001525878906,45.209999084472656,45.349998474121094,45.349998474121094,173424000
2020-12-04,44.65999984741211,45.15999984741211,41.650001525878906,43.040000915527344,43.040000915527344,191969900
2020-12-07,42.5,46.31999969482422,42.40999984741211,45.11000061035156,45.11000061035156,165048500
2020-12-08,47.209999084472656,48.29999923706055,45.66999816894531,46.560001373291016,46.560001373291016,115799600
2020-12-09,47.08000183105469,47.20000076293945,42.959999084472656,44.0099983215332,44.0099983215332,121387900
2020-12-10,42.439998626708984,45.66999816894531,41.88999938964844,45.220001220703125,45.220001220703125,107376800
2020-12-11,42.47999954223633,43.630001068115234,41.2599983215332,41.97999954223633,41.97999954223633,147076100
2020-12-14,39.939998626708984,41.47999954223633,39.5099983215332,40.97999954223633,40.97999954223633,171598200
2020-12-15,42.470001220703125,43.84000015258789,41.27000045776367,43.5,43.5,132336900
2020-12-16,44.25,45.2599983215332,43.33000183105469,44.66999816894531,44.66999816894531,120109600
2020-12-17,45.16999816894531,46.04999923706055,43.900001525878906,46.0,46.0,130003700
2020-12-18,45.88999938964844,48.0,45.52000045776367,46.720001220703125,46.720001220703125,126251100
2020-12-21,45.630001068115234,49.4900016784668,45.02000045776367,48.95000076293945,48.95000076293945,132558100
2020-12-22,49.61000061035156,49.84000015258789,46.529998779296875,47.58000183105469,47.58000183105469,117118300
2020-12-23,47.47999954223633,48.36000061035156,45.810001373291016,47.0099983215332,47.0099983215332,81247900
2020-12-24,46.880001068115234,47.130001068115234,45.349998474121094,45.77000045776367,45.77000045776367,60582500
2020-12-28,46.66999816894531,46.849998474121094,43.66999816894531,44.060001373291016,44.060001373291016,105078000
2020-12-29,43.70000076293945,46.279998779296875,42.22999954223633,46.13999938964844,46.13999938964844,120689900
2020-12-30,46.5,48.380001068115234,45.720001220703125,48.380001068115234,48.380001068115234,116691700
2020-12-31,48.459999084472656,50.5,47.77000045776367,48.7400016784668,48.7400016784668,129344300
2021-01-04,51.20000076293945,54.45000076293945,50.66999816894531,53.4900016784668,53.4900016784668,213109700
2021-01-05,51.970001220703125,53.75,50.400001525878906,53.20000076293945,53.20000076293945,147474800
2021-01-06,54.02000045776367,55.279998779296875,49.08000183105469,50.5,50.5,176397700
2021-01-07,53.04999923706055,54.61000061035156,52.349998474121094,54.279998779296875,54.279998779296875,119429200
2021-01-08,57.7599983215332,59.310001373291016,55.880001068115234,58.91999816894531,58.91999816894531,218512800
2021-01-11,64.94999694824219,66.98999786376953,62.189998626708984,62.70000076293945,62.70000076293945,279770300
2021-01-12,61.41999816894531,64.12999725341797,60.41999816894531,62.040000915527344,62.040000915527344,184319300
2021-01-13,62.939998626708984,64.41000366210938,61.40999984741211,62.150001525878906,62.150001525878906,116059200
2021-01-14,62.630001068115234,63.22999954223633,60.040000915527344,60.869998931884766,60.869998931884766,99338400
2021-01-15,59.84000015258789,60.220001220703125,55.66999816894531,56.27000045776367,56.27000045776367,132247900
2021-01-19,58.209999084472656,59.0099983215332,56.40999984741211,58.439998626708984,58.439998626708984,99561100
2021-01-20,59.849998474121094,60.09000015258789,56.189998626708984,57.709999084472656,57.709999084472656,94983600
2021-01-21,57.02000045776367,58.58000183105469,55.880001068115234,58.34000015258789,58.34000015258789,73119500
2021-01-22,58.95000076293945,62.16999816894531,58.31999969482422,61.95000076293945,61.95000076293945,133918100
2021-01-25,64.05000305175781,64.5199966430664,58.349998474121094,59.9900016784668,59.9900016784668,111986400
2021-01-26,60.040000915527344,60.66999816894531,58.63999938964844,60.310001373291016,60.310001373291016,70393300
2021-01-27,57.95000076293945,59.790000915527344,56.599998474121094,57.150001525878906,57.150001525878906,73078300
2021-01-28,56.7599983215332,59.459999084472656,55.150001525878906,58.369998931884766,58.369998931884766,73955100
2021-01-29,59.029998779296875,60.709999084472656,56.439998626708984,57.0,57.0,78678200
2021-02-01,59.06999969482422,59.119998931884766,54.369998931884766,56.9900016784668,56.9900016784668,79878700
2021-02-02,57.060001373291016,57.540000915527344,54.5099983215332,55.77000045776367,55.77000045776367,66234100
2021-02-03,55.959999084472656,58.720001220703125,54.84000015258789,57.97999954223633,57.97999954223633,80122300
2021-02-04,58.790000915527344,59.20000076293945,57.11000061035156,57.599998474121094,57.599998474121094,48667900
2021-02-05,57.7400016784668,57.97999954223633,56.0099983215332,56.66999816894531,56.66999816894531,43057500
2021-02-08,57.08000183105469,59.52000045776367,56.18000030517578,59.06999969482422,59.06999969482422,64030100
2021-02-09,58.95000076293945,63.099998474121094,58.2400016784668,62.84000015258789,62.84000015258789,97246500
2021-02-10,62.54999923706055,64.5999984741211,60.33000183105469,61.2599983215332,61.2599983215332,90366700
2021-02-11,61.689998626708984,63.060001373291016,59.810001373291016,60.27000045776367,60.27000045776367,55732800
2021-02-12,60.2599983215332,61.04999923706055,59.099998474121094,59.849998474121094,59.849998474121094,40233100
2021-02-16,60.400001525878906,62.13999938964844,58.650001525878906,59.22999954223633,59.22999954223633,55084100
2021-02-17,57.91999816894531,58.029998779296875,55.900001525878906,57.31999969482422,57.31999969482422,64196800
2021-02-18,55.45000076293945,56.380001068115234,52.599998474121094,54.43000030517578,54.43000030517578,62505700
2021-02-19,55.720001220703125,56.040000915527344,54.099998474121094,55.040000915527344,55.040000915527344,43020700
2021-02-22,54.18000030517578,54.369998931884766,50.400001525878906,50.68000030517578,50.68000030517578,68831300
2021-02-23,45.619998931884766,49.66999816894531,41.65999984741211,49.11000061035156,49.11000061035156,142544300
2021-02-24,49.310001373291016,52.06999969482422,47.75,51.86000061035156,51.86000061035156,82488600
2021-02-25,51.599998474121094,51.849998474121094,46.0099983215332,46.810001373291016,46.810001373291016,95513800
2021-02-26,47.0,47.95000076293945,44.619998931884766,45.779998779296875,45.779998779296875,100315500
2021-03-01,48.54999923706055,50.41999816894531,47.630001068115234,49.7599983215332,49.7599983215332,94238500
2021-03-02,46.11000061035156,47.130001068115234,42.65999984741211,43.290000915527344,43.290000915527344,161334000
2021-03-03,44.58000183105469,45.08000183105469,41.11000061035156,41.529998779296875,41.529998779296875,107863400
2021-03-04,40.4900016784668,42.43000030517578,37.59000015258789,39.279998779296875,39.279998779296875,205872700
2021-03-05,39.2400016784668,39.869998931884766,31.90999984741211,38.11000061035156,38.11000061035156,270803200
2021-03-08,36.970001220703125,39.47999954223633,34.900001525878906,35.209999084472656,35.209999084472656,143074800
2021-03-09,37.47999954223633,42.08000183105469,36.52000045776367,41.349998474121094,41.349998474121094,176602600
2021-03-10,43.5,45.2599983215332,40.25,41.31999969482422,41.31999969482422,190801800
2021-03-11,44.439998626708984,46.15999984741211,42.79999923706055,46.029998779296875,46.029998779296875,134788000
2021-03-12,43.5099983215332,45.79999923706055,42.7599983215332,45.5,45.5,113460100
2021-03-15,45.54999923706055,46.290000915527344,44.380001068115234,44.93000030517578,44.93000030517578,74013600
2021-03-16,45.040000915527344,45.65999984741211,43.16999816894531,43.68000030517578,43.68000030517578,84361400
2021-03-17,41.900001525878906,45.02000045776367,41.33000183105469,44.7599983215332,44.7599983215332,96150000
2021-03-18,43.29999923706055,44.2599983215332,41.45000076293945,41.630001068115234,41.630001068115234,71159900
2021-03-19,41.439998626708984,43.400001525878906,40.439998626708984,43.349998474121094,43.349998474121094,97657200
2021-03-22,44.06999969482422,44.560001373291016,42.58000183105469,42.939998626708984,42.939998626708984,72838500
2021-03-23,42.58000183105469,43.11000061035156,40.97999954223633,41.18000030517578,41.18000030517578,58542300
2021-03-24,41.20000076293945,41.290000915527344,36.58000183105469,36.959999084472656,36.959999084472656,130695000
2021-03-25,35.2400016784668,39.189998626708984,35.119998931884766,37.939998626708984,37.939998626708984,118082000
2021-03-26,35.650001525878906,36.650001525878906,34.0,36.130001068115234,36.130001068115234,163039700
2021-03-29,35.2599983215332,36.84000015258789,34.5,35.5099983215332,35.5099983215332,83188200
2021-03-30,35.20000076293945,37.959999084472656,34.61000061035156,37.54999923706055,37.54999923706055,106153500
2021-03-31,38.959999084472656,39.25,37.45000076293945,38.97999954223633,38.97999954223633,98298400
2021-04-01,41.560001373291016,42.060001373291016,39.25,39.65999984741211,39.65999984741211,116305500
2021-04-05,40.540000915527344,40.650001525878906,38.720001220703125,39.310001373291016,39.310001373291016,71418400
2021-04-06,38.83000183105469,40.38999938964844,38.41999816894531,40.0,40.0,67969400
2021-04-07,39.70000076293945,39.849998474121094,36.95000076293945,37.27000045776367,37.27000045776367,80022800
2021-04-08,37.619998931884766,39.18000030517578,37.470001220703125,38.70000076293945,38.70000076293945,63692000
2021-04-09,38.349998474121094,38.36000061035156,37.0099983215332,38.119998931884766,38.119998931884766,69272700
2021-04-12,37.959999084472656,38.0,36.7599983215332,37.13999938964844,37.13999938964844,53428100
2021-04-13,37.47999954223633,38.65999984741211,37.33000183105469,38.47999954223633,38.47999954223633,62005700
2021-04-14,39.22999954223633,39.33000183105469,36.790000915527344,37.02000045776367,37.02000045776367,78454000
2021-04-15,37.02000045776367,37.060001373291016,34.560001373291016,35.65999984741211,35.65999984741211,100437400
2021-04-16,34.689998626708984,36.540000915527344,34.060001373291016,36.09000015258789,36.09000015258789,84477400
2021-04-19,36.779998779296875,37.540000915527344,35.36000061035156,36.779998779296875,36.779998779296875,92190700
2021-04-20,37.16999816894531,37.81999969482422,35.939998626708984,36.93000030517578,36.93000030517578,71208600
2021-04-21,36.529998779296875,38.959999084472656,36.15999984741211,38.900001525878906,38.900001525878906,77449200
2021-04-22,38.9900016784668,40.45000076293945,38.4900016784668,39.56999969482422,39.56999969482422,115802700
2021-04-23,40.20000076293945,41.20000076293945,39.540000915527344,41.08000183105469,41.08000183105469,70342400
2021-04-26,41.959999084472656,43.220001220703125,40.86000061035156,42.619998931884766,42.619998931884766,88233500
2021-04-27,43.02000045776367,43.130001068115234,41.02000045776367,41.209999084472656,41.209999084472656,69998800
2021-04-28,40.7400016784668,41.95000076293945,40.439998626708984,41.189998626708984,41.189998626708984,57639600
2021-04-29,41.380001068115234,41.4900016784668,38.72999954223633,38.9900016784668,38.9900016784668,82660700
2021-04-30,37.72999954223633,41.220001220703125,37.349998474121094,39.84000015258789,39.84000015258789,116728700
2021-05-03,40.34000015258789,41.45000076293945,39.310001373291016,39.540000915527344,39.540000915527344,80089600
2021-05-04,38.9900016784668,39.31999969482422,36.91999816894531,37.93000030517578,37.93000030517578,78256800
2021-05-05,38.34000015258789,38.70000076293945,37.34000015258789,37.709999084472656,37.709999084472656,56336200
2021-05-06,37.4900016784668,38.040000915527344,35.77000045776367,36.68000030517578,36.68000030517578,71656000
2021-05-07,37.16999816894531,38.040000915527344,36.619998931884766,36.939998626708984,36.939998626708984,55551700
2021-05-10,36.779998779296875,36.790000915527344,34.29999923706055,34.33000183105469,34.33000183105469,92293900
2021-05-11,32.45000076293945,35.459999084472656,32.20000076293945,34.869998931884766,34.869998931884766,113418900
2021-05-12,34.380001068115234,35.130001068115234,33.47999954223633,33.68000030517578,33.68000030517578,75993700
2021-05-13,33.849998474121094,34.27000045776367,30.709999084472656,31.219999313354492,31.219999313354492,113686700
2021-05-14,31.940000534057617,33.689998626708984,31.559999465942383,33.41999816894531,33.41999816894531,80214300
2021-05-17,33.33000183105469,34.15999984741211,32.81999969482422,33.810001373291016,33.810001373291016,64020000
2021-05-18,34.0099983215332,34.779998779296875,33.2599983215332,34.189998626708984,34.189998626708984,64929500
2021-05-19,32.97999954223633,33.459999084472656,32.59000015258789,33.459999084472656,33.459999084472656,68799800
2021-05-20,33.97999954223633,34.5099983215332,33.63999938964844,34.33000183105469,34.33000183105469,48991700
2021-05-21,34.65999984741211,34.779998779296875,33.869998931884766,34.060001373291016,34.060001373291016,49568800
2021-05-24,34.2599983215332,36.4900016784668,33.560001373291016,35.88999938964844,35.88999938964844,67244400
2021-05-25,36.31999969482422,37.63999938964844,35.689998626708984,36.06999969482422,36.06999969482422,76628000
2021-05-26,36.25,38.08000183105469,36.06999969482422,37.7599983215332,37.7599983215332,55929000
2021-05-27,37.95000076293945,38.97999954223633,37.18000030517578,38.90999984741211,38.90999984741211,53064400
2021-05-28,38.7400016784668,39.7599983215332,38.16999816894531,38.619998931884766,38.619998931884766,58236000
2021-06-01,39.9900016784668,42.439998626708984,39.939998626708984,42.34000015258789,42.34000015258789,101544100
2021-06-02,42.150001525878906,42.880001068115234,40.95000076293945,41.15999984741211,41.15999984741211,66383500
2021-06-03,40.68000030517578,42.369998931884766,40.310001373291016,40.900001525878906,40.900001525878906,62437200
2021-06-04,41.43000030517578,42.33000183105469,41.150001525878906,41.939998626708984,41.939998626708984,40993600
2021-06-07,41.66999816894531,43.900001525878906,41.439998626708984,43.68000030517578,43.68000030517578,53261300
2021-06-08,44.459999084472656,44.88999938964844,42.81999969482422,43.560001373291016,43.560001373291016,50332300
2021-06-09,43.529998779296875,44.439998626708984,42.72999954223633,42.7400016784668,42.7400016784668,36364000
2021-06-10,42.66999816894531,43.43000030517578,42.15999984741211,42.7599983215332,42.7599983215332,34757300
2021-06-11,42.93000030517578,46.2599983215332,42.7599983215332,45.68000030517578,45.68000030517578,85733900
2021-06-14,45.95000076293945,47.25,45.58000183105469,46.54999923706055,46.54999923706055,65288400
2021-06-15,46.209999084472656,46.380001068115234,45.040000915527344,45.150001525878906,45.150001525878906,44755600
2021-06-16,44.22999954223633,45.130001068115234,43.77000045776367,45.02000045776367,45.02000045776367,47381500
2021-06-17,45.04999923706055,47.7599983215332,44.86000061035156,47.36000061035156,47.36000061035156,64895500
2021-06-18,47.68000030517578,48.369998931884766,46.59000015258789,46.90999984741211,46.90999984741211,90778400
2021-06-21,46.54999923706055,46.9900016784668,45.06999969482422,46.5099983215332,46.5099983215332,44475700
2021-06-22,45.86000061035156,46.54999923706055,43.810001373291016,44.099998474121094,44.099998474121094,61387300
2021-06-23,44.970001220703125,45.97999954223633,44.61000061035156,45.40999984741211,45.40999984741211,39493500
2021-06-24,45.90999984741211,46.59000015258789,45.2400016784668,45.459999084472656,45.459999084472656,37680700
2021-06-25,45.779998779296875,45.939998626708984,44.880001068115234,45.06999969482422,45.06999969482422,32605400
2021-06-28,45.720001220703125,49.650001525878906,45.54999923706055,49.400001525878906,49.400001525878906,90202800
2021-06-29,49.150001525878906,50.61000061035156,48.54999923706055,50.34000015258789,50.34000015258789,64800100
2021-06-30,50.58000183105469,53.84000015258789,50.54999923706055,53.20000076293945,53.20000076293945,92031100
2021-07-01,54.77000045776367,55.130001068115234,50.27000045776367,50.900001525878906,50.900001525878906,124253000
2021-07-02,51.2599983215332,51.470001220703125,48.529998779296875,50.400001525878906,50.400001525878906,78631100
2021-07-06,49.400001525878906,51.7400016784668,49.18000030517578,50.290000915527344,50.290000915527344,67705500
2021-07-07,50.20000076293945,50.54999923706055,45.75,46.040000915527344,46.040000915527344,85812800
2021-07-08,43.86000061035156,46.2599983215332,42.72999954223633,45.599998474121094,45.599998474121094,93774800
2021-07-09,46.709999084472656,47.0099983215332,44.58000183105469,45.529998779296875,45.529998779296875,64622800
2021-07-12,45.970001220703125,46.81999969482422,44.599998474121094,46.34000015258789,46.34000015258789,54668300
2021-07-13,46.20000076293945,46.90999984741211,44.93000030517578,44.959999084472656,44.959999084472656,44689100
2021-07-14,44.84000015258789,45.16999816894531,42.68000030517578,43.04999923706055,43.04999923706055,56805800
2021-07-15,43.2599983215332,44.77000045776367,42.68000030517578,43.68000030517578,43.68000030517578,55860400
2021-07-16,43.849998474121094,44.400001525878906,42.400001525878906,42.79999923706055,42.79999923706055,49929500
2021-07-19,41.4900016784668,43.66999816894531,40.47999954223633,43.349998474121094,43.349998474121094,65290100
2021-07-20,43.599998474121094,44.40999984741211,42.43000030517578,44.16999816894531,44.16999816894531,37932300
2021-07-21,44.099998474121094,47.380001068115234,44.0,46.77000045776367,46.77000045776367,59851700
2021-07-22,46.959999084472656,47.380001068115234,45.470001220703125,46.06999969482422,46.06999969482422,38936400
2021-07-23,43.66999816894531,44.5,42.5,43.9900016784668,43.9900016784668,49559100
2021-07-26,42.66999816894531,44.880001068115234,41.93000030517578,43.16999816894531,43.16999816894531,54759200
2021-07-27,42.439998626708984,43.29999923706055,38.65999984741211,39.36000061035156,39.36000061035156,102714000
2021-07-28,40.90999984741211,42.0,39.790000915527344,41.84000015258789,41.84000015258789,59207200
2021-07-29,42.25,43.29999923706055,41.63999938964844,42.619998931884766,42.619998931884766,46847600
2021-07-30,42.22999954223633,45.20000076293945,41.529998779296875,44.68000030517578,44.68000030517578,66129700
2021-08-02,44.650001525878906,46.779998779296875,44.29999923706055,45.849998474121094,45.849998474121094,68453300
2021-08-03,45.22999954223633,45.79999923706055,43.7599983215332,44.56999969482422,44.56999969482422,46029300
2021-08-04,45.470001220703125,45.79999923706055,44.560001373291016,45.09000015258789,45.09000015258789,35453600
2021-08-05,44.75,46.29999923706055,44.02000045776367,45.599998474121094,45.599998474121094,33362600
2021-08-06,45.54999923706055,45.79999923706055,43.45000076293945,43.84000015258789,43.84000015258789,37952700
2021-08-09,43.70000076293945,45.47999954223633,43.70000076293945,45.209999084472656,45.209999084472656,30548700
2021-08-10,45.470001220703125,46.380001068115234,44.099998474121094,44.220001220703125,44.220001220703125,29572800
2021-08-11,44.709999084472656,45.119998931884766,43.150001525878906,43.970001220703125,43.970001220703125,33805200
2021-08-12,44.349998474121094,44.400001525878906,41.54999923706055,42.470001220703125,42.470001220703125,50685600
2021-08-13,41.900001525878906,42.279998779296875,40.61000061035156,41.029998779296875,41.029998779296875,39045900
2021-08-16,39.459999084472656,39.599998474121094,38.06999969482422,38.619998931884766,38.619998931884766,66407900
2021-08-17,37.459999084472656,39.02000045776367,36.83000183105469,38.099998474121094,38.099998474121094,60838000
2021-08-18,38.4900016784668,39.630001068115234,37.95000076293945,38.86000061035156,38.86000061035156,48277600
2021-08-19,37.88999938964844,38.150001525878906,36.2400016784668,36.290000915527344,36.290000915527344,56718000
2021-08-20,36.630001068115234,37.900001525878906,36.599998474121094,36.91999816894531,36.91999816894531,43415200
2021-08-23,37.439998626708984,38.380001068115234,37.040000915527344,38.16999816894531,38.16999816894531,39610100
2021-08-24,39.2400016784668,39.61000061035156,38.630001068115234,38.939998626708984,38.939998626708984,37927500
2021-08-25,38.65999984741211,39.13999938964844,38.18000030517578,38.95000076293945,38.95000076293945,25641300
2021-08-26,38.630001068115234,39.7400016784668,37.81999969482422,38.2599983215332,38.2599983215332,34432000
2021-08-27,38.22999954223633,38.470001220703125,37.83000183105469,38.04999923706055,38.04999923706055,23440900
2021-08-30,38.16999816894531,38.279998779296875,36.63999938964844,37.79999923706055,37.79999923706055,38128000
2021-08-31,38.2400016784668,39.38999938964844,37.900001525878906,39.310001373291016,39.310001373291016,44942200
2021-09-01,37.4900016784668,39.93000030517578,37.20000076293945,39.08000183105469,39.08000183105469,56911500
2021-09-02,39.06999969482422,41.02000045776367,38.900001525878906,40.349998474121094,40.349998474121094,43827700
2021-09-03,40.11000061035156,40.970001220703125,39.83000183105469,40.369998931884766,40.369998931884766,30353900
2021-09-07,40.849998474121094,41.86000061035156,40.59000015258789,40.59000015258789,40.59000015258789,35292600
2021-09-08,39.16999816894531,39.43000030517578,37.810001373291016,38.13999938964844,38.13999938964844,51800000
2021-09-09,37.97999954223633,38.849998474121094,37.54999923706055,38.45000076293945,38.45000076293945,33812000
2021-09-10,38.619998931884766,39.52000045776367,37.900001525878906,37.97999954223633,37.97999954223633,29213500
2021-09-13,38.0099983215332,38.38999938964844,36.560001373291016,38.38999938964844,38.38999938964844,38410000
2021-09-14,38.4900016784668,39.400001525878906,37.689998626708984,37.88999938964844,37.88999938964844,30633967
